,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,link,meets_guidelines,name,style,volume,volume_units,yeast
1690,0.047,1.012,44,1.048,6,60,min,0,"{0: {'amount': 4.7, 'amount_unit': 'kg', 'name': 'Pearl (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.15, 'amount_unit': 'kg', 'name': 'CaraBohemian (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 75, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.15, 'amount_unit': 'kg', 'name': 'CaraMunich I (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 39, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 30.0, 'amount_unit': 'g', 'name': 'Galaxy (AU)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.142, 'generic': True}, 1: {'amount': 30.0, 'amount_unit': 'g', 'name': 'Galaxy (AU)', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.142, 'generic': True}}",http://www.brewtoad.com/recipes/brew-2-9,1,Brew 2,American Pale Ale,24.0,L,"{0: {'name': 'American Ale', 'yeast_lab': 'Wyeast 1056', 'yeast_attenuation': 0.75}}"
1691,0.043,1.009,17,1.042,4,90,min,0,"{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': 'Pale Ale (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 4.0, 'amount_unit': 'lb', 'name': 'Vienna (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 4, 'color_unit': '°L', 'generic': True}, 2: {'amount': 4.0, 'amount_unit': 'lb', 'name': 'Bohemian Pilsner (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Aromatic Malt (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 20, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.08199999999999999, 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}}",http://www.brewtoad.com/recipes/131-blonde-ale,1,#131 Blonde Ale,Blonde Ale,12.0,gal,"{0: {'name': 'American Ale', 'yeast_lab': 'Wyeast 1056', 'yeast_attenuation': 0.78}}"
1692,0.05,1.014,35,1.052,35,60,min,"{0: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Lactose', 'time': '10.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 11.0, 'amount_unit': 'lb', 'name': '6-Row (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 36, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.1, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 31, 'color': 1, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Chocolate (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 127, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Carafa II (DE)', 'maltster': 'Weyermann®', 'use': 'Mash', 'PPG': 32, 'color': 431, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Roasted Barley (UK)', 'maltster': 'Bairds', 'use': 'Mash', 'PPG': 30, 'color': 550, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.6, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 1: {'amount': 1.1, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055, 'generic': True}}",http://www.brewtoad.com/recipes/choc-milk-stout-6d480a,1,Choc milk stout,Sweet Stout,5.5,gal,"{0: {'name': 'Safale S-04', 'yeast_lab': 'Fermentis S-04', 'yeast_attenuation': 0.73}}"
1693,0.07,1.018,70,1.071,8,60,min,"{0: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Whirlfloc Tablet', 'time': '10.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 2.1, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.2, 'amount_unit': 'lb', 'name': 'Munich - Light 10L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 35, 'color': 10, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.1, 'amount_unit': 'lb', 'name': 'Carapils (DE)', 'maltster': 'Weyermann®', 'use': 'Mash', 'PPG': 33, 'color': 1, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.1, 'amount_unit': 'lb', 'name': 'Melanoidin (DE)', 'maltster': 'Weyermann®', 'use': 'Mash', 'PPG': 37, 'color': 26, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.1, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.1, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 60, 'use': 'First Wort', 'form': 'Leaf', 'alpha': 0.124, 'generic': True}, 1: {'amount': 0.2, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 15, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.124, 'generic': True}, 2: {'amount': 0.2, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 10, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.124, 'generic': True}, 3: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.124, 'generic': True}, 4: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 14, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.124, 'generic': True}, 5: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.124, 'generic': True}, 6: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 0, 'use': 'Whirlpool', 'form': 'Leaf', 'alpha': 0.124, 'generic': True}}",http://www.brewtoad.com/recipes/pliny-clone-1-gallon-3aef9a,1,Pliny Clone 1 gallon,American IPA,1.0,gal,"{0: {'name': 'English Ale Yeast', 'yeast_lab': 'White Labs WLP002', 'yeast_attenuation': 0.75}}"
1694,0.032,1.009,54,1.033,5,60,min,0,"{0: {'amount': 1.25, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 4, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 1: {'amount': 0.2, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 2: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 3: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}}",http://www.brewtoad.com/recipes/microsmash-3-ipa-maris-nugget,1,microsmash 3% IPA (maris Nugget),Specialty Beer,1.0,gal,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.73}}"
1695,0.054000000000000006,1.014,66,1.055,31,60,min,"{0: {'amount': 2.0, 'amount_unit': 'tsp', 'name': 'Irish Moss', 'time': '10.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 9.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Honey Malt (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 25, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Midnight Wheat Malt (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 33, 'color': 550, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Apollo (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.195, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Summit (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.177, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Summit (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.177, 'generic': True}}",http://www.brewtoad.com/recipes/mr-apollo-iii,1,Mr. Apollo III,Specialty Beer,5.5,gal,"{0: {'name': ""Denny's Favorite 50"", 'yeast_lab': 'Wyeast 1450', 'yeast_attenuation': 0.75}}"
1696,0.054000000000000006,1.012,25,1.053,12,60,min,0,"{0: {'amount': 6.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Vienna (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 4, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Melanoidin (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 25, 'color_unit': '°L', 'generic': True}, 3: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Biscuit (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 23, 'color_unit': '°L', 'generic': True}, 4: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Caramel/Crystal 120L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 120, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Northdown (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.079, 'generic': True}}",http://www.brewtoad.com/recipes/the-red-ale,1,The Red Ale,Irish Red Ale,5.5,gal,"{0: {'name': 'American Ale II', 'yeast_lab': 'Wyeast 1272', 'yeast_attenuation': 0.78}}"
1697,0.059000000000000004,1.015,68,1.06,7,60,min,0,"{0: {'amount': 20.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Crystal 40L (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 3.0, 'amount_unit': 'oz', 'name': 'Galena (US)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 1: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}}",http://www.brewtoad.com/recipes/this-is-happening-ipa,1,This is happening IPA,American IPA,10.0,gal,"{0: {'name': 'London Ale', 'yeast_lab': 'Wyeast 1028', 'yeast_attenuation': 0.75}}"
1698,0.048,1.01,10,1.047,2,90,min,0,"{0: {'amount': 7.5, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 2.5, 'amount_unit': 'lb', 'name': 'Flaked Corn', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Saaz (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.038, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Saaz (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.038, 'generic': True}}",http://www.brewtoad.com/recipes/nulager,1,nulager,Lite American Lager,5.5,gal,"{0: {'name': 'American Lager Yeast', 'yeast_lab': 'Wyeast 2035', 'yeast_attenuation': 0.785}}"
1699,0.066,1.017,53,1.067,8,60,min,0,"{0: {'amount': 7.2, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.6, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.4, 'amount_unit': 'lb', 'name': 'Carapils (Dextrine Malt) (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 33, 'color': 1, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.4, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Boil', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.6, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 25, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 1: {'amount': 0.6, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 2: {'amount': 1.2, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 3: {'amount': 1.2, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 4: {'amount': 3.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 3, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}}",http://www.brewtoad.com/recipes/ipa-623,1,IPA,American IPA,3.5,gal,"{0: {'name': 'American Ale', 'yeast_lab': 'Wyeast 1056', 'yeast_attenuation': 0.75}}"
1700,0.055,1.012,24,1.054,5,60,min,0,"{0: {'amount': 900.0, 'amount_unit': 'g', 'name': 'Maris Otter Pale (UK)', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 170.0, 'amount_unit': 'g', 'name': 'Vienna (DE)', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 37, 'color': 4, 'color_unit': '°L', 'generic': True}, 2: {'amount': 30.0, 'amount_unit': 'g', 'name': 'Wheat (BE)', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.5, 'amount_unit': 'g', 'name': 'Centennial (US)', 'time': 55, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 1: {'amount': 1.5, 'amount_unit': 'g', 'name': 'Motueka (NZ)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 2: {'amount': 1.5, 'amount_unit': 'g', 'name': 'Amarillo (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}, 3: {'amount': 1.5, 'amount_unit': 'g', 'name': 'Amarillo (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}, 4: {'amount': 1.5, 'amount_unit': 'g', 'name': 'Motueka (NZ)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 5: {'amount': 1.5, 'amount_unit': 'g', 'name': 'Motueka (NZ)', 'time': 2, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 6: {'amount': 1.5, 'amount_unit': 'g', 'name': 'Amarillo (US)', 'time': 2, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}}",http://www.brewtoad.com/recipes/golden-8,1,Golden,Specialty Beer,4.5,L,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.775}}"
1701,0.08199999999999999,1.026,17,1.089,18,90,min,0,"{0: {'amount': 12.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Pale Ale (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Carapils (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 1, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 10L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 10, 'color_unit': '°L', 'generic': True}, 4: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Munich (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 6, 'color_unit': '°L', 'generic': True}, 5: {'amount': 4.96, 'amount_unit': 'oz', 'name': 'Roasted Barley (UK)', 'maltster': 'Crisp', 'use': 'Mash', 'PPG': 29, 'color': 515, 'color_unit': '°L', 'generic': True}, 6: {'amount': 0.96, 'amount_unit': 'oz', 'name': 'Peated Malt (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Fuggle (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.053, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Fuggle (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.053, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Styrian Golding (SI)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.032, 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Styrian Golding (SI)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.032, 'generic': True}}",http://www.brewtoad.com/recipes/hunts-hound-ii,1,Hunts' Hound II,Strong Scotch Ale,5.5,gal,"{0: {'name': 'Scottish Ale', 'yeast_lab': 'Wyeast 1728', 'yeast_attenuation': 0.71}}"
1702,0.095,1.022,66,1.095,36,60,min,"{0: {'amount': 8.48, 'amount_unit': 'each', 'name': 'Cocoa Nibs', 'time': '7.0\ndays', 'use': 'Secondary', 'generic': True}, 1: {'amount': 8.0, 'amount_unit': 'each', 'name': 'Coffee (Ground)', 'time': '7.0\ndays', 'use': 'Secondary', 'generic': True}, 2: {'amount': 3.0, 'amount_unit': 'each', 'name': 'Vanilla Beans', 'time': '7.0\ndays', 'use': 'Secondary', 'generic': True}}","{0: {'amount': 14.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Carastan 30L (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 34, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 120L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 120, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Chocolate (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 29, 'color': 350, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Brown Malt (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 65, 'color_unit': '°L', 'generic': True}, 5: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Roasted Barley (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Chinook', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11699999999999999, 'generic': False}, 1: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Chinook', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11699999999999999, 'generic': False}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Chinook', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11699999999999999, 'generic': False}}",http://www.brewtoad.com/recipes/choconilla-cafe-imperial-stout,1,Choconilla Cafe Imperial Stout,Russian Imperial Stout,5.0,gal,"{0: {'name': 'California Ale Yeast', 'yeast_lab': 'White Labs WLP001', 'yeast_attenuation': 0.765}}"
1703,0.054000000000000006,1.013,30,1.055,8,60,min,"{0: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Campden Tablet', 'time': '60.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'tsp', 'name': 'Irish Moss', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 2.2, 'amount_unit': 'lb', 'name': 'Honey ', 'maltster': 'Any', 'use': 'Late Boil', 'PPG': 42, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Boil', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.07, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 45, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.105, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}}",http://www.brewtoad.com/recipes/pail-of-honey-ale,1,Pail of Honey Ale,American Pale Ale,6.0,gal,"{0: {'name': 'American Ale Yeast Blend', 'yeast_lab': 'White Labs WLP060', 'yeast_attenuation': 0.76}}"
1704,0.051,1.012,23,1.051,3,60,min,0,"{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': 'Wheat Malt (DE)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 37, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 10.0, 'amount_unit': 'lb', 'name': '6-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 1, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Dextrose (Corn Sugar)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 46, 'color': 0, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Sorachi Ace (JP)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.114, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Sorachi Ace (JP)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.114, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Sorachi Ace (JP)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.114, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Sorachi Ace (JP)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.114, 'generic': True}}",http://www.brewtoad.com/recipes/rising-sun-3e523a,1,Rising Sun,American Wheat or Rye Beer,10.0,gal,"{0: {'name': 'American Wheat', 'yeast_lab': 'Wyeast 1010', 'yeast_attenuation': 0.76}}"
